episode,regime,protocol,method,iterations,converged,inner_success,objective,calls,scale_hat,floor_hit,movement_prior_units
68b084046eaf47bab35447a8,generalized_translation,bounce,cauchy,5,True,True,1.7158044270930535,19,0.125,False,7.944262635829328e-06
68b084046eaf47bab35447a8,generalized_translation,bounce,profile_map,28,True,True,-20.431309142955634,280,0.07519731446101624,False,2.238282521122622e-05
68b084046eaf47bab35447a8,setup_translation,bounce,huber,3,True,True,2.7883150455808248,18,0.125,False,1.9235543265022403e-10
68b084046eaf47bab35447a8,setup_translation,bounce,cauchy,5,True,True,2.7850559874316314,33,0.125,False,6.844008108224154e-06
68b084046eaf47bab35447a8,setup_translation,bounce,profile_map,14,True,True,-18.216800557823706,111,0.09916735687382791,False,1.1780928127387832e-05
68d31953c06abe73fe7237b2,generalized_translation,multiple_forces,huber,4,True,True,1.2789251135990205,25,0.125,False,8.673425941194236e-06
68d31953c06abe73fe7237b2,generalized_translation,multiple_forces,cauchy,7,True,True,1.2788294521840293,38,0.125,False,1.7025477534188093e-05
68d31953c06abe73fe7237b2,generalized_translation,multiple_forces,profile_map,48,True,True,-26.418920297705537,455,0.03238284905495712,False,0.035865157192303966
68e72468833500f2adbc8e50,generalized_translation,unforced_slide,huber,3,True,True,0.5586510172960141,17,0.125,False,4.660254813519843e-09
68e72468833500f2adbc8e50,generalized_translation,unforced_slide,cauchy,4,True,True,0.5584888536670507,31,0.125,False,3.6773113218308383e-06
68e72468833500f2adbc8e50,generalized_translation,unforced_slide,profile_map,23,True,True,-25.413893819726127,184,0.041064260941581,False,0.0003473430294049125
69c2b6e028b337cb9c213f19,generalized_translation,bounce,huber,3,True,True,0.8910189575517339,15,0.125,False,0.001626311990897367
69c2b6e028b337cb9c213f19,generalized_translation,bounce,cauchy,4,True,True,0.891010288163882,23,0.125,False,0.0016263838031667875
69c2b6e028b337cb9c213f19,generalized_translation,bounce,profile_map,27,True,True,-30.109735571469557,340,0.021048313578916508,False,0.0013948839655780502
69c2b6e028b337cb9c213f19,setup_translation,bounce,huber,3,True,True,5.7517312172192945,14,0.125,False,0.00909753382936594
69c2b6e028b337cb9c213f19,setup_translation,bounce,cauchy,5,True,True,5.72507114347253,22,0.125,False,0.00913353505207075
69c2b6e028b337cb9c213f19,setup_translation,bounce,profile_map,16,True,True,-14.985367783866028,90,0.13933993564144198,False,0.009157720332508688
69f09537e1576a884cc1440d,generalized_translation,multiple_forces,huber,4,True,True,1.7595704196942572,23,0.125,False,1.5367551023360882e-05
69f09537e1576a884cc1440d,generalized_translation,multiple_forces,cauchy,4,True,True,1.7593356821257395,20,0.125,False,3.621136924102842e-05
69f09537e1576a884cc1440d,generalized_translation,multiple_forces,profile_map,36,True,True,-24.24160001782912,360,0.04089173354073208,False,0.006203225627911854
6abe9d9e73e96482a227d2e1,generalized_translation,bounce,huber,3,True,True,0.15966754924670878,14,0.125,False,1.2042247307041607e-11
6abe9d9e73e96482a227d2e1,generalized_translation,bounce,cauchy,4,True,True,0.15966028982715702,19,0.125,False,5.804199348938827e-09
6abe9d9e73e96482a227d2e1,generalized_translation,bounce,profile_map,25,True,True,-31.456048230863956,330,0.019450979112071935,False,1.3683866342175901e-05
6abe9d9e73e96482a227d2e1,setup_translation,bounce,huber,3,True,True,0.5139141264496493,9,0.125,False,6.662284927345283e-12
6abe9d9e73e96482a227d2e1,setup_translation,bounce,cauchy,4,True,True,0.5137831672877146,15,0.125,False,1.1198831824316188e-07
6abe9d9e73e96482a227d2e1,setup_translation,bounce,profile_map,15,True,True,-25.301091755217055,96,0.04198379763710796,False,1.1521973287595287e-05
6b3e64b8e094cf8db19267b8,generalized_translation,unforced_slide,huber,2,True,True,0.39297603790414753,12,0.125,False,3.402452790646524e-10
6b3e64b8e094cf8db19267b8,generalized_translation,unforced_slide,cauchy,4,True,True,0.39285120697614007,33,0.125,False,2.4904779001324264e-06
6b3e64b8e094cf8db19267b8,generalized_translation,unforced_slide,profile_map,19,True,True,-25.984377522804536,140,0.03881456236006923,False,0.0001231677851809477
6b806b488df46ff24497d7ba,generalized_translation,unforced_slide,huber,3,True,True,1.2406788229206809,23,0.125,False,0.0011841211763920381
6b806b488df46ff24497d7ba,generalized_translation,unforced_slide,cauchy,4,True,True,1.240664316710655,25,0.125,False,0.0011834675962334538
6b806b488df46ff24497d7ba,generalized_translation,unforced_slide,profile_map,21,True,True,-29.256116666398732,196,0.022460667345342675,False,0.0015569180252763641
6b86299289bb88d655d26f72,generalized_translation,bounce,huber,3,True,True,0.42375805325632926,18,0.125,False,0.00045451145942478413
6b86299289bb88d655d26f72,generalized_translation,bounce,cauchy,4,True,True,0.42370039499139744,18,0.125,False,0.0004544811298410487
6b86299289bb88d655d26f72,generalized_translation,bounce,profile_map,23,True,True,-27.05690833572005,295,0.033393268484361804,False,0.000493054185087184
6b86299289bb88d655d26f72,setup_translation,bounce,huber,3,True,True,2.6448336296729784,19,0.125,False,0.00045453028478714366
6b86299289bb88d655d26f72,setup_translation,bounce,cauchy,6,True,True,2.6386362432840316,42,0.125,False,0.0004454639927153023
6b86299289bb88d655d26f72,setup_translation,bounce,profile_map,12,True,True,-18.3681743442025,75,0.09890491415582514,False,0.000439794222190519
6b944fd1707b570ce61b57c1,generalized_translation,multiple_forces,huber,4,True,True,0.8392134495567005,24,0.125,False,0.00025405627137428807
6b944fd1707b570ce61b57c1,generalized_translation,multiple_forces,cauchy,4,True,True,0.8392122112501877,24,0.125,False,0.0002546437032386693
6b944fd1707b570ce61b57c1,generalized_translation,multiple_forces,profile_map,40,True,True,-34.36540888526013,460,0.01232736168236936,False,0.006426907058521611
6c109a5dff6532fd98b254e8,generalized_translation,bounce,huber,3,True,True,15.92571688519352,14,0.125,False,8.570905051524972e-12
6c109a5dff6532fd98b254e8,generalized_translation,bounce,cauchy,4,True,True,0.4182518729191232,18,0.125,False,0.046849104523567844
6c109a5dff6532fd98b254e8,generalized_translation,bounce,profile_map,26,True,True,-26.454330835539174,235,0.036261202601455884,False,0.04686330895356923
6c109a5dff6532fd98b254e8,setup_translation,bounce,huber,3,True,True,0.902683362249062,20,0.125,False,4.1664216997977023e-10
6c109a5dff6532fd98b254e8,setup_translation,bounce,cauchy,4,True,True,0.9023401433154732,26,0.125,False,9.277273983003104e-07
6c109a5dff6532fd98b254e8,setup_translation,bounce,profile_map,19,True,True,-22.889207807635707,135,0.05661948347268229,False,1.1689748156247538e-05
6d4f7ca3ab51b9907df1c26e,generalized_translation,unforced_slide,huber,2,True,True,1.8619799652588345,14,0.125,False,7.912597714167616e-08
6d4f7ca3ab51b9907df1c26e,generalized_translation,unforced_slide,cauchy,5,True,True,1.8599773349543862,28,0.125,False,1.6138033021192385e-05
6d4f7ca3ab51b9907df1c26e,generalized_translation,unforced_slide,profile_map,25,True,True,-19.896647838554827,168,0.08148021637352267,False,0.0007495727597734537
6da831fe668db283cf74ed32,generalized_translation,unforced_slide,huber,3,True,True,1.490404283989737,18,0.125,False,0.0014058318858419015
6da831fe668db283cf74ed32,generalized_translation,unforced_slide,cauchy,5,True,True,1.4902139595524062,25,0.125,False,0.0014006827366224565
6da831fe668db283cf74ed32,generalized_translation,unforced_slide,profile_map,23,True,True,-24.135252515913045,244,0.04309538519655952,False,0.008551650703436019
6df5f3085da43c4586cb4d85,generalized_translation,multiple_forces,huber,4,True,True,0.7875567766931655,18,0.125,False,6.201856019635339e-05
6df5f3085da43c4586cb4d85,generalized_translation,multiple_forces,cauchy,4,True,True,0.7874682082856075,19,0.125,False,6.694133641014343e-05
6df5f3085da43c4586cb4d85,generalized_translation,multiple_forces,profile_map,32,True,True,-26.293206500713826,335,0.03523144988516335,False,0.00854296200737723
6e0dccc1f4c7e85e6e5c5021,generalized_translation,unforced_slide,huber,3,True,True,0.30540976595817804,30,0.125,False,2.910454767307025e-09
6e0dccc1f4c7e85e6e5c5021,generalized_translation,unforced_slide,cauchy,4,True,True,0.30535941153810375,22,0.125,False,1.6281543332780652e-07
6e0dccc1f4c7e85e6e5c5021,generalized_translation,unforced_slide,profile_map,26,True,True,-27.50883649513431,240,0.03193161267542161,False,0.0003485055908505353
6e37702ec85ba68a0f71a19c,generalized_translation,unforced_slide,huber,3,True,True,0.9998223312746659,15,0.125,False,0.0003918317002275688
6e37702ec85ba68a0f71a19c,generalized_translation,unforced_slide,cauchy,5,True,True,0.9997141488559086,25,0.125,False,0.00039672432348536425
6e37702ec85ba68a0f71a19c,generalized_translation,unforced_slide,profile_map,22,True,True,-25.89674842209614,224,0.036134374429589874,False,0.003735504493336589
6e530d26bb6d41aa3cd518be,generalized_translation,bounce,huber,13,True,True,120.10493749354083,47,0.125,False,0.30175708767631776
6e530d26bb6d41aa3cd518be,generalized_translation,bounce,cauchy,15,True,True,107.02692535180516,58,0.125,False,0.30667803566657686
6e530d26bb6d41aa3cd518be,generalized_translation,bounce,profile_map,30,True,True,-21.185809841714835,255,0.059751887994811015,False,0.002334563938579827
6e530d26bb6d41aa3cd518be,setup_translation,bounce,huber,3,True,True,4.250274528047435,11,0.125,False,0.0008764739674842014
6e530d26bb6d41aa3cd518be,setup_translation,bounce,cauchy,5,True,True,4.2449734791331295,29,0.125,False,0.0009179592508878334
6e530d26bb6d41aa3cd518be,setup_translation,bounce,profile_map,17,True,True,-16.584538842515958,123,0.10581648160005606,False,0.0006928939025222237
6ea49883d749e17779c215e1,generalized_translation,bounce,huber,3,True,True,0.0839783369668652,17,0.125,False,2.712912174462882e-11
6ea49883d749e17779c215e1,generalized_translation,bounce,cauchy,3,True,True,0.08397415427518927,13,0.125,False,2.6394398119544705e-09
6ea49883d749e17779c215e1,generalized_translation,bounce,profile_map,26,True,True,-32.5923203512671,260,0.016987059059860327,False,5.2412907169931935e-06
6ea49883d749e17779c215e1,setup_translation,bounce,huber,3,True,True,0.35440595270046377,16,0.125,False,5.239939016384621e-12
6ea49883d749e17779c215e1,setup_translation,bounce,cauchy,4,True,True,0.3543362786393196,29,0.125,False,1.434047249742908e-07
6ea49883d749e17779c215e1,setup_translation,bounce,profile_map,8,True,True,-26.43568755359477,72,0.03667259269797936,False,4.56295594198868e-06
6efe110835cc61a44c92e74a,generalized_translation,unforced_slide,huber,3,True,True,1.5126889573009352,18,0.125,False,2.763092581656748e-05
6efe110835cc61a44c92e74a,generalized_translation,unforced_slide,cauchy,5,True,True,1.5120769966132201,18,0.125,False,3.601145467811114e-05
6efe110835cc61a44c92e74a,generalized_translation,unforced_slide,profile_map,23,True,True,-21.465075928314825,192,0.06467501115388875,False,0.00023287943401524718
6f568dde53f03f3600821796,generalized_translation,bounce,huber,3,True,True,1.5518431395389785,24,0.125,False,1.1680422086568644e-09
6f568dde53f03f3600821796,generalized_translation,bounce,cauchy,4,True,True,1.5514735779004307,19,0.125,False,1.4432315678841815e-06
6f568dde53f03f3600821796,generalized_translation,bounce,profile_map,28,True,True,-22.354201476393218,275,0.05561631867432358,False,7.499096777272796e-05
6f568dde53f03f3600821796,setup_translation,bounce,huber,3,True,True,1.7965578854968656,17,0.125,False,9.207520835509933e-10
6f568dde53f03f3600821796,setup_translation,bounce,cauchy,4,True,True,1.7958973865120669,23,0.125,False,1.9320488352324048e-06
6f568dde53f03f3600821796,setup_translation,bounce,profile_map,13,True,True,-21.28249913514076,102,0.06357383856884789,False,5.874964287224224e-05
7040dbc5f8135c50a63db409,generalized_translation,bounce,huber,3,True,True,1.660561464238431,13,0.125,False,4.0267995147192125e-10
7040dbc5f8135c50a63db409,generalized_translation,bounce,cauchy,4,True,True,1.6589747847826668,15,0.125,False,8.066342409695103e-06
7040dbc5f8135c50a63db409,generalized_translation,bounce,profile_map,25,True,True,-20.488139754110254,260,0.07519730630075981,False,2.0428234551179604e-05
7040dbc5f8135c50a63db409,setup_translation,bounce,huber,3,True,True,2.7313897549602397,14,0.125,False,2.462498716430269e-10
7040dbc5f8135c50a63db409,setup_translation,bounce,cauchy,5,True,True,2.728130196557722,29,0.125,False,6.958731891271109e-06
7040dbc5f8135c50a63db409,setup_translation,bounce,profile_map,13,True,True,-18.273726662410297,135,0.09916733979606662,False,1.0760723174621419e-05
7077cdb9ebc273886553c6a3,generalized_translation,bounce,huber,3,True,True,0.4199958376678986,22,0.125,False,0.0004502531067507881
7077cdb9ebc273886553c6a3,generalized_translation,bounce,cauchy,4,True,True,0.4199381797461199,30,0.125,False,0.0004502236052579752
7077cdb9ebc273886553c6a3,generalized_translation,bounce,profile_map,27,True,True,-27.060670985836982,275,0.03339326834451093,False,0.00048765580340265075
7077cdb9ebc273886553c6a3,setup_translation,bounce,huber,4,True,True,2.6410214651859327,34,0.125,False,0.00045216135185891247
7077cdb9ebc273886553c6a3,setup_translation,bounce,cauchy,6,True,True,2.63482397492897,36,0.125,False,0.0004431659585763073
7077cdb9ebc273886553c6a3,setup_translation,bounce,profile_map,22,True,True,-18.371986676114854,129,0.09890491068156788,False,0.0004378607044882442
708dcba0f0fe720698c896fe,generalized_translation,unforced_slide,huber,3,True,True,1.5378081385456732,19,0.125,False,0.0006280288602196208
708dcba0f0fe720698c896fe,generalized_translation,unforced_slide,cauchy,4,True,True,1.5376819478761217,22,0.125,False,0.0006274934668597461
708dcba0f0fe720698c896fe,generalized_translation,unforced_slide,profile_map,24,True,True,-23.681492199994018,204,0.045702706321410574,False,0.00030423723685633246
70cb205c8f48a70c61cbfd13,generalized_translation,multiple_forces,huber,3,True,True,2.2948133597643543,42,0.125,False,0.00036273763429195736
70cb205c8f48a70c61cbfd13,generalized_translation,multiple_forces,cauchy,7,True,True,2.294583634919126,54,0.125,False,0.0002560403644699401
70cb205c8f48a70c61cbfd13,generalized_translation,multiple_forces,profile_map,39,True,True,-23.38017670067889,410,0.04226660634221794,False,0.14006394875986597
70e2b4696cabe08a0ec7af72,generalized_translation,multiple_forces,huber,4,True,True,2.1886861498864416,30,0.125,False,0.03114928673833504
70e2b4696cabe08a0ec7af72,generalized_translation,multiple_forces,cauchy,5,True,True,2.188577028472921,34,0.125,False,0.0311446733452931
70e2b4696cabe08a0ec7af72,generalized_translation,multiple_forces,profile_map,34,True,True,-24.148607177862633,320,0.038965766647984644,False,0.02003474039427556
71d956cd1346b08a1668280a,generalized_translation,multiple_forces,huber,4,True,True,0.5000897816822203,22,0.125,False,1.0666385548437314e-06
71d956cd1346b08a1668280a,generalized_translation,multiple_forces,cauchy,6,True,True,0.5000763641879907,35,0.125,False,7.0774649311751405e-06
71d956cd1346b08a1668280a,generalized_translation,multiple_forces,profile_map,40,True,True,-29.967074713684333,370,0.022538253004871625,False,0.015651559160666156
72027f0617086529caa9711d,generalized_translation,bounce,huber,3,True,True,2.411839921928749,21,0.125,False,1.524385050044058e-08
72027f0617086529caa9711d,generalized_translation,bounce,cauchy,4,True,True,2.411776489689365,22,0.125,False,1.0822628996327908e-06
72027f0617086529caa9711d,generalized_translation,bounce,profile_map,30,True,True,-24.23763515800641,370,0.037384538048485565,False,0.00032073679066276005
72027f0617086529caa9711d,setup_translation,bounce,huber,3,True,True,2.750630928695675,15,0.125,False,7.552213962199115e-11
72027f0617086529caa9711d,setup_translation,bounce,cauchy,4,True,True,2.750429901686646,18,0.125,False,9.498073888385033e-07
72027f0617086529caa9711d,setup_translation,bounce,profile_map,9,True,True,-21.5426060135199,132,0.052402229255173,False,0.00022364220387364472
72297aee2e0427fdb19c30b0,generalized_translation,multiple_forces,huber,6,True,True,1.099681876427081,29,0.125,False,1.5488734467844956e-05
72297aee2e0427fdb19c30b0,generalized_translation,multiple_forces,cauchy,6,True,True,1.0996441413745806,33,0.125,False,2.7443723018536458e-05
72297aee2e0427fdb19c30b0,generalized_translation,multiple_forces,profile_map,45,True,True,-27.818617533021612,390,0.0275761613298067,False,0.012906116886965005
736d25a892811a33708615c5,generalized_translation,unforced_slide,huber,3,True,True,0.7574466823616445,15,0.125,False,1.0397844191543512e-08
736d25a892811a33708615c5,generalized_translation,unforced_slide,cauchy,4,True,True,0.7572488051715148,29,0.125,False,8.30570427108481e-07
736d25a892811a33708615c5,generalized_translation,unforced_slide,profile_map,23,True,True,-23.954699386729715,180,0.04921734066553694,False,0.00022064062392028496
740ef3168ce9c731b2ec8eee,generalized_translation,unforced_slide,huber,3,True,True,0.8072155779011232,18,0.125,False,6.77416901707226e-08
740ef3168ce9c731b2ec8eee,generalized_translation,unforced_slide,cauchy,4,True,True,0.8070790598917839,22,0.125,False,1.113755233220735e-06
740ef3168ce9c731b2ec8eee,generalized_translation,unforced_slide,profile_map,24,True,True,-24.883824112013723,212,0.04272422276170527,False,0.0004567669582663248
744e6a1802a939616b10c947,generalized_translation,bounce,huber,3,True,True,2.1431177094649936,16,0.125,False,5.252871053129367e-09
744e6a1802a939616b10c947,generalized_translation,bounce,cauchy,4,True,True,2.1431008896775565,20,0.125,False,3.853606187206408e-07
744e6a1802a939616b10c947,generalized_translation,bounce,profile_map,33,True,True,-27.973747344433754,375,0.0235921901552013,False,0.00035099290455412247
744e6a1802a939616b10c947,setup_translation,bounce,huber,3,True,True,2.2393532019561104,21,0.125,False,2.2387517894050793e-10
744e6a1802a939616b10c947,setup_translation,bounce,cauchy,4,True,True,2.239327628325533,18,0.125,False,2.58281082193845e-07
744e6a1802a939616b10c947,setup_translation,bounce,profile_map,10,True,True,-25.986895439503595,108,0.030225206840404674,False,0.0002712313887106703
74c799145a56acb0c642e899,generalized_translation,bounce,huber,3,True,True,0.7969700563224458,18,0.125,False,1.3164365958160608e-11
74c799145a56acb0c642e899,generalized_translation,bounce,cauchy,4,True,True,0.79684329188349,16,0.125,False,4.2731548837249447e-07
74c799145a56acb0c642e899,generalized_translation,bounce,profile_map,28,True,True,-26.408113027561605,315,0.034658984556161516,False,4.817971302488975e-05
74c799145a56acb0c642e899,setup_translation,bounce,huber,3,True,True,1.0279978231955882,22,0.125,False,3.030435892040406e-10
74c799145a56acb0c642e899,setup_translation,bounce,cauchy,4,True,True,1.0275865212314004,20,0.125,False,2.8760061020968607e-06
74c799145a56acb0c642e899,setup_translation,bounce,profile_map,12,True,True,-24.178370685663893,102,0.045789288922180045,False,3.920363421376101e-05
74e7ea6b62916942b361d327,generalized_translation,multiple_forces,huber,3,True,True,3.1228793902832943,28,0.125,False,0.00027892910497572166
74e7ea6b62916942b361d327,generalized_translation,multiple_forces,cauchy,6,True,True,3.1215338780494757,39,0.125,False,0.0002705503908093403
74e7ea6b62916942b361d327,generalized_translation,multiple_forces,profile_map,46,True,True,-19.202399359285895,375,0.07268411024515913,False,0.0019816798318996395
74ffae230866b1221e4b6208,generalized_translation,bounce,huber,3,True,True,1.113252287359726,16,0.125,False,0.004600313930181969
74ffae230866b1221e4b6208,generalized_translation,bounce,cauchy,4,True,True,1.1127447122133156,18,0.125,False,0.004603464195273186
74ffae230866b1221e4b6208,generalized_translation,bounce,profile_map,20,True,True,-23.027447889709418,290,0.05363602450711974,False,0.004716865289945374
74ffae230866b1221e4b6208,setup_translation,bounce,huber,4,True,True,3.529897563741103,28,0.125,False,0.0011881700793803717
74ffae230866b1221e4b6208,setup_translation,bounce,cauchy,5,True,True,3.522343743177932,19,0.125,False,0.0012032415736002277
74ffae230866b1221e4b6208,setup_translation,bounce,profile_map,11,True,True,-17.21458498229891,147,0.11070749686376313,False,0.0011716477775246365
7573a0c71cf35899ec80a197,generalized_translation,bounce,huber,3,True,True,0.4933799134477636,18,0.125,False,0.0007109116948198254
7573a0c71cf35899ec80a197,generalized_translation,bounce,cauchy,4,True,True,0.49330022216856084,23,0.125,False,0.0007111858472210338
7573a0c71cf35899ec80a197,generalized_translation,bounce,profile_map,26,True,True,-26.084973847765177,270,0.03775318295761745,False,0.0006775466824313415
7573a0c71cf35899ec80a197,setup_translation,bounce,huber,4,True,True,0.7098097043748322,36,0.125,False,0.00016795470351689955
7573a0c71cf35899ec80a197,setup_translation,bounce,cauchy,5,True,True,0.7094203709823488,39,0.125,False,0.00016660750823236446
7573a0c71cf35899ec80a197,setup_translation,bounce,profile_map,21,True,True,-24.215524213458323,156,0.04769808695033736,False,0.00019349648518638668
7587bc3cc5369807a574c97c,generalized_translation,multiple_forces,huber,3,True,True,2.0995282053068465,44,0.125,False,4.040481030175731e-05
7587bc3cc5369807a574c97c,generalized_translation,multiple_forces,cauchy,6,True,True,2.098878137627276,56,0.125,False,5.980806420127884e-05
7587bc3cc5369807a574c97c,generalized_translation,multiple_forces,profile_map,42,True,True,-21.689223326600896,350,0.05649127118410138,False,0.049315334892559355
75aa4de1ea6879eef9abbf95,generalized_translation,multiple_forces,huber,3,True,True,0.47988519379412,23,0.125,False,9.942843132441466e-07
75aa4de1ea6879eef9abbf95,generalized_translation,multiple_forces,cauchy,5,True,True,0.47984212120181624,38,0.125,False,1.6213420939168422e-06
75aa4de1ea6879eef9abbf95,generalized_translation,multiple_forces,profile_map,31,True,True,-27.571653629691394,320,0.030920211578975905,False,0.018808796243483233
75bcb8586c4e665e8c097a95,generalized_translation,multiple_forces,huber,3,True,True,0.6260377422557672,15,0.125,False,1.8446700159984263e-05
75bcb8586c4e665e8c097a95,generalized_translation,multiple_forces,cauchy,7,True,True,0.6260004669589834,39,0.125,False,4.667399544489415e-06
75bcb8586c4e665e8c097a95,generalized_translation,multiple_forces,profile_map,36,True,True,-28.322894597920264,320,0.027371741834403503,False,0.06264133371537586
75f6120138b910ea07e5a9a5,generalized_translation,bounce,huber,3,True,True,0.828167621187531,16,0.125,False,4.694460193712627e-10
75f6120138b910ea07e5a9a5,generalized_translation,bounce,cauchy,4,True,True,0.8277799467687093,20,0.125,False,2.4759185057681e-06
75f6120138b910ea07e5a9a5,generalized_translation,bounce,profile_map,26,True,True,-24.537989244839892,255,0.04474870328112636,False,3.4358286398421247e-05
75f6120138b910ea07e5a9a5,setup_translation,bounce,huber,3,True,True,1.7973791058363089,9,0.125,False,2.959525924524788e-11
75f6120138b910ea07e5a9a5,setup_translation,bounce,cauchy,4,True,True,1.7957869204268957,19,0.125,False,1.6446038188059758e-06
75f6120138b910ea07e5a9a5,setup_translation,bounce,profile_map,15,True,True,-20.29456539875053,135,0.07604345329793595,False,2.2362241880987872e-05
763d7fdcd2a22122cff44ff7,generalized_translation,bounce,huber,3,True,True,1.4161446934548216,18,0.125,False,0.00010417325672978314
763d7fdcd2a22122cff44ff7,generalized_translation,bounce,cauchy,4,True,True,1.4161197254058941,22,0.125,False,0.00010410823746170382
763d7fdcd2a22122cff44ff7,generalized_translation,bounce,profile_map,28,True,True,-27.29663117273035,340,0.02834052354226818,False,0.000627151403713243
763d7fdcd2a22122cff44ff7,setup_translation,bounce,huber,3,True,True,1.4355521507397082,17,0.125,False,0.0007897615221555019
763d7fdcd2a22122cff44ff7,setup_translation,bounce,cauchy,4,True,True,1.4355272726811195,35,0.125,False,0.0007897208449545778
763d7fdcd2a22122cff44ff7,setup_translation,bounce,profile_map,23,True,True,-26.986713648767605,213,0.02944932190248773,False,0.0002073515719712379
7674ca5ac53a0dd856af137f,generalized_translation,unforced_slide,huber,2,True,True,0.43920852193047266,9,0.125,False,1.5542344270072225e-10
7674ca5ac53a0dd856af137f,generalized_translation,unforced_slide,cauchy,4,True,True,0.4391092931809226,17,0.125,False,6.946627151694876e-06
7674ca5ac53a0dd856af137f,generalized_translation,unforced_slide,profile_map,18,True,True,-26.082412104794287,144,0.038048728867644634,False,0.0005516105520334353
7687b8c53ba6f8da68d330dd,generalized_translation,bounce,huber,3,True,True,1.7396487194617876,31,0.125,False,0.0014755438586688935
7687b8c53ba6f8da68d330dd,generalized_translation,bounce,cauchy,4,True,True,1.7387383142975348,29,0.125,False,0.0014717410919622175
7687b8c53ba6f8da68d330dd,generalized_translation,bounce,profile_map,23,True,True,-21.71457514149533,255,0.0597513627509883,False,0.0020000885869946006
7687b8c53ba6f8da68d330dd,setup_translation,bounce,huber,3,True,True,3.7147646493415545,15,0.125,False,0.000980464807038039
7687b8c53ba6f8da68d330dd,setup_translation,bounce,cauchy,5,True,True,3.7094794820108383,31,0.125,False,0.0010207097684196708
7687b8c53ba6f8da68d330dd,setup_translation,bounce,profile_map,15,True,True,-17.120111249314128,144,0.10581439090046858,False,0.0008420298499486348
769f3d93afefc8e70b9e2160,generalized_translation,multiple_forces,huber,5,True,True,1.1757043936204317,46,0.125,False,1.5570738777344484e-05
769f3d93afefc8e70b9e2160,generalized_translation,multiple_forces,cauchy,4,True,True,1.1756949770776244,32,0.125,False,8.692888271875626e-06
769f3d93afefc8e70b9e2160,generalized_translation,multiple_forces,profile_map,37,True,True,-29.992776958283578,400,0.020555943038727636,False,0.04360162660212611
76fa2c67086f2797f478915b,generalized_translation,multiple_forces,huber,3,True,True,0.2997553342182381,22,0.125,False,1.5622926104841872e-07
76fa2c67086f2797f478915b,generalized_translation,multiple_forces,cauchy,4,True,True,0.29974967605349334,24,0.125,False,2.8187600460595916e-07
76fa2c67086f2797f478915b,generalized_translation,multiple_forces,profile_map,36,True,True,-30.78889734848297,420,0.020804651226903694,False,0.013500034181000218
77093f88e3b77b8e73fb7822,generalized_translation,unforced_slide,huber,3,True,True,0.9316707735424354,30,0.125,False,9.38467768253999e-09
77093f88e3b77b8e73fb7822,generalized_translation,unforced_slide,cauchy,4,True,True,0.9312278895295292,28,0.125,False,1.2829563849390049e-05
77093f88e3b77b8e73fb7822,generalized_translation,unforced_slide,profile_map,20,True,True,-22.619113635148302,132,0.058830028563810303,False,0.00040216765116323747
7736e044be437e0f594d4943,generalized_translation,unforced_slide,huber,3,True,True,1.5378081385456732,19,0.125,False,0.0006280288602196208
7736e044be437e0f594d4943,generalized_translation,unforced_slide,cauchy,4,True,True,1.5376819478761217,22,0.125,False,0.0006274934668597461
7736e044be437e0f594d4943,generalized_translation,unforced_slide,profile_map,24,True,True,-23.681492199994018,204,0.045702706321410574,False,0.00030423723685633246
774f8e39923807e969fd27ed,generalized_translation,unforced_slide,huber,3,True,True,1.9937731493551965,16,0.125,False,0.018505380976115975
774f8e39923807e969fd27ed,generalized_translation,unforced_slide,cauchy,5,True,True,1.9933939481067755,25,0.125,False,0.01850629454224764
774f8e39923807e969fd27ed,generalized_translation,unforced_slide,profile_map,31,True,True,-22.499172765743978,272,0.05084853186673928,False,0.0182216017350606
77f197c9864f73fe0c6b9109,generalized_translation,multiple_forces,huber,3,True,True,1.167560797236488,28,0.125,False,0.0004983572380610104
77f197c9864f73fe0c6b9109,generalized_translation,multiple_forces,cauchy,5,True,True,1.1672877395888523,44,0.125,False,0.0005591745701120063
77f197c9864f73fe0c6b9109,generalized_translation,multiple_forces,profile_map,29,True,True,-23.489154214926707,295,0.049363656427311116,False,0.07647375826416541
793b9a1bdacd36dc7f176b5d,generalized_translation,unforced_slide,huber,3,True,True,1.038978772768588,18,0.125,False,0.00023269802000976496
793b9a1bdacd36dc7f176b5d,generalized_translation,unforced_slide,cauchy,4,True,True,1.0388613099509785,20,0.125,False,0.0002275002873103692
793b9a1bdacd36dc7f176b5d,generalized_translation,unforced_slide,profile_map,22,True,True,-24.85141072720077,220,0.04153092781141619,False,0.0037184795228141832
7959b0849ac63ecc2381e0cc,generalized_translation,multiple_forces,huber,4,True,True,1.3104549595506456,23,0.125,False,0.00015375566013600022
7959b0849ac63ecc2381e0cc,generalized_translation,multiple_forces,cauchy,5,True,True,1.310370765996448,31,0.125,False,0.00010384549707544983
7959b0849ac63ecc2381e0cc,generalized_translation,multiple_forces,profile_map,43,True,True,-25.72729619918035,460,0.03533621140855807,False,0.06381373244867106
7983ee040ec0ad41b10162aa,generalized_translation,unforced_slide,huber,3,True,True,1.6583694271192921,22,0.125,False,0.0015216273644287218
7983ee040ec0ad41b10162aa,generalized_translation,unforced_slide,cauchy,4,True,True,1.658154594955285,21,0.125,False,0.0015010620560649396
