episode,regime,protocol,converged,calls,boundary,nuisance_rank,nuisance_dim,objective
65b537c5210e37615bf3d0c5,generalized_translation,unforced_slide,True,11,False,2,2,1.345702713299394
65c8cc44332135c9352ca4de,generalized_translation,unforced_slide,True,7,False,2,2,0.5955980748771118
667c876841e93964474f2ce9,generalized_translation,multiple_forces,True,16,False,2,2,1.4068049728214984
66b303d935c903d484e54ad7,generalized_translation,unforced_slide,True,9,False,2,2,0.8495515380654041
66bc36120bb6f63f2eae1afd,generalized_translation,unforced_slide,True,12,False,2,2,0.6770184176954893
675ecbc3a5aadefb0df43594,generalized_translation,unforced_slide,True,12,False,2,2,1.8891165557668972
67a8994e57afcba92bb8f592,generalized_translation,unforced_slide,True,7,False,2,2,0.9978951617032752
67fc08787f88de6a95302e5f,generalized_translation,unforced_slide,True,7,False,2,2,0.6582231908519955
68553124b0b279873d79093b,generalized_translation,bounce,True,5,False,3,3,0.22137485039376692
68553124b0b279873d79093b,setup_translation,bounce,True,3,False,1,1,0.6827310376682723
6857c761c00a47dcccb9775a,generalized_translation,multiple_forces,True,15,False,2,2,1.4344454061880538
687a5bcbb085cb4b4a610eee,generalized_translation,bounce,True,7,False,3,3,0.44588768675238
687a5bcbb085cb4b4a610eee,setup_translation,bounce,True,11,False,1,1,0.6033855477147806
6885f723384bb8bb22144ba7,generalized_translation,multiple_forces,True,15,False,2,2,0.49308018631324374
68b084046eaf47bab35447a8,generalized_translation,bounce,True,6,False,3,3,1.7173905260305313
68b084046eaf47bab35447a8,setup_translation,bounce,True,7,False,1,1,2.7883150455808208
68d31953c06abe73fe7237b2,generalized_translation,multiple_forces,True,16,False,2,2,1.2789251135990738
68e72468833500f2adbc8e50,generalized_translation,unforced_slide,True,7,False,2,2,0.5586510172960323
69c2b6e028b337cb9c213f19,generalized_translation,bounce,True,13,False,3,3,0.8910189575517422
69c2b6e028b337cb9c213f19,setup_translation,bounce,True,6,False,1,1,5.751731217219271
69f09537e1576a884cc1440d,generalized_translation,multiple_forces,True,12,False,2,2,1.7595704196942412
6abe9d9e73e96482a227d2e1,generalized_translation,bounce,True,8,False,3,3,0.15966754924672344
6abe9d9e73e96482a227d2e1,setup_translation,bounce,True,4,False,1,1,0.5139141264496565
6b3e64b8e094cf8db19267b8,generalized_translation,unforced_slide,True,5,False,2,2,0.3929760379041475
6b806b488df46ff24497d7ba,generalized_translation,unforced_slide,True,12,False,2,2,1.2406788229207073
6b86299289bb88d655d26f72,generalized_translation,bounce,True,7,False,3,3,0.42375805325633326
6b86299289bb88d655d26f72,setup_translation,bounce,True,11,False,1,1,2.6448336296729904
6b944fd1707b570ce61b57c1,generalized_translation,multiple_forces,True,13,False,2,2,0.8392134495567118
6c109a5dff6532fd98b254e8,generalized_translation,bounce,True,6,False,3,3,15.925716885193593
6c109a5dff6532fd98b254e8,setup_translation,bounce,True,3,False,1,1,0.9026833622491022
6d4f7ca3ab51b9907df1c26e,generalized_translation,unforced_slide,True,6,False,2,2,1.8619799652588345
6da831fe668db283cf74ed32,generalized_translation,unforced_slide,True,8,False,2,2,1.4904042839897544
6df5f3085da43c4586cb4d85,generalized_translation,multiple_forces,True,20,False,2,2,0.7875567766931518
6e0dccc1f4c7e85e6e5c5021,generalized_translation,unforced_slide,True,11,False,2,2,0.3054097659581894
6e37702ec85ba68a0f71a19c,generalized_translation,unforced_slide,True,9,False,2,2,0.9998223312747287
6e530d26bb6d41aa3cd518be,generalized_translation,bounce,True,8,False,3,3,120.39092739859765
6e530d26bb6d41aa3cd518be,setup_translation,bounce,True,4,False,1,1,4.250274528047494
6ea49883d749e17779c215e1,generalized_translation,bounce,True,5,False,3,3,0.0839783369668739
6ea49883d749e17779c215e1,setup_translation,bounce,True,4,False,1,1,0.3544059527004756
6efe110835cc61a44c92e74a,generalized_translation,unforced_slide,True,8,False,2,2,1.5126889573010254
6f568dde53f03f3600821796,generalized_translation,bounce,True,9,False,3,3,1.5518431395390173
6f568dde53f03f3600821796,setup_translation,bounce,True,8,False,1,1,1.796557885496911
7040dbc5f8135c50a63db409,generalized_translation,bounce,True,6,False,3,3,1.6605614642383926
7040dbc5f8135c50a63db409,setup_translation,bounce,True,3,False,1,1,2.7313897549603214
7077cdb9ebc273886553c6a3,generalized_translation,bounce,True,7,False,3,3,0.4199958376679211
7077cdb9ebc273886553c6a3,setup_translation,bounce,True,5,False,1,1,2.641021465185983
708dcba0f0fe720698c896fe,generalized_translation,unforced_slide,True,9,False,2,2,1.5378081385456959
70cb205c8f48a70c61cbfd13,generalized_translation,multiple_forces,True,20,False,2,2,2.2948133597643574
70e2b4696cabe08a0ec7af72,generalized_translation,multiple_forces,True,15,False,2,2,2.1886861498864407
71d956cd1346b08a1668280a,generalized_translation,multiple_forces,True,7,False,2,2,0.5000897816822139
72027f0617086529caa9711d,generalized_translation,bounce,True,6,False,3,3,2.4118399219287676
72027f0617086529caa9711d,setup_translation,bounce,True,3,False,1,1,2.7506309286957173
72297aee2e0427fdb19c30b0,generalized_translation,multiple_forces,True,18,False,2,2,1.0996818764270773
736d25a892811a33708615c5,generalized_translation,unforced_slide,True,10,False,2,2,0.7574466823616524
740ef3168ce9c731b2ec8eee,generalized_translation,unforced_slide,True,7,False,2,2,0.8072155779011503
744e6a1802a939616b10c947,generalized_translation,bounce,True,9,False,3,3,2.1431177094650335
744e6a1802a939616b10c947,setup_translation,bounce,True,13,False,1,1,2.239353201956142
74c799145a56acb0c642e899,generalized_translation,bounce,True,6,False,3,3,0.7969700563224762
74c799145a56acb0c642e899,setup_translation,bounce,True,11,False,1,1,1.0279978231956042
74e7ea6b62916942b361d327,generalized_translation,multiple_forces,True,30,False,2,2,3.122879390283321
74ffae230866b1221e4b6208,generalized_translation,bounce,True,8,False,3,3,1.1132522873597344
74ffae230866b1221e4b6208,setup_translation,bounce,True,14,False,1,1,3.5298975637411107
7573a0c71cf35899ec80a197,generalized_translation,bounce,True,7,False,3,3,0.49337991344777676
7573a0c71cf35899ec80a197,setup_translation,bounce,True,5,False,1,1,0.7098097043748512
7587bc3cc5369807a574c97c,generalized_translation,multiple_forces,True,13,False,2,2,2.0995282053069384
75aa4de1ea6879eef9abbf95,generalized_translation,multiple_forces,True,9,False,2,2,0.47988519379419997
75bcb8586c4e665e8c097a95,generalized_translation,multiple_forces,True,10,False,2,2,0.6260377422558012
75f6120138b910ea07e5a9a5,generalized_translation,bounce,True,6,False,3,3,0.8281676211875247
75f6120138b910ea07e5a9a5,setup_translation,bounce,True,11,False,1,1,1.7973791058363107
763d7fdcd2a22122cff44ff7,generalized_translation,bounce,True,11,False,3,3,1.4161446934548085
763d7fdcd2a22122cff44ff7,setup_translation,bounce,True,5,False,1,1,1.4355521507397109
7674ca5ac53a0dd856af137f,generalized_translation,unforced_slide,True,6,False,2,2,0.43920852193048143
7687b8c53ba6f8da68d330dd,generalized_translation,bounce,True,8,False,3,3,119.9760403752704
7687b8c53ba6f8da68d330dd,setup_translation,bounce,True,12,False,1,1,3.7147646493415527
769f3d93afefc8e70b9e2160,generalized_translation,multiple_forces,True,20,False,2,2,1.1757043936204796
76fa2c67086f2797f478915b,generalized_translation,multiple_forces,True,16,False,2,2,0.2997553342182378
77093f88e3b77b8e73fb7822,generalized_translation,unforced_slide,True,7,False,2,2,0.9316707735425175
7736e044be437e0f594d4943,generalized_translation,unforced_slide,True,9,False,2,2,1.5378081385456959
774f8e39923807e969fd27ed,generalized_translation,unforced_slide,True,10,False,2,2,1.9937731493552502
77f197c9864f73fe0c6b9109,generalized_translation,multiple_forces,True,14,False,2,2,1.1675607972366104
793b9a1bdacd36dc7f176b5d,generalized_translation,unforced_slide,True,13,False,2,2,1.0389787727685689
7959b0849ac63ecc2381e0cc,generalized_translation,multiple_forces,True,17,False,2,2,1.3104549595507005
7983ee040ec0ad41b10162aa,generalized_translation,unforced_slide,True,8,False,2,2,1.6583694271193121
798ebb1cdeb3217b27bf267e,generalized_translation,multiple_forces,True,13,False,2,2,2.152250487750618
7a476f0ace65fe88da7e13f9,generalized_translation,bounce,True,6,False,3,3,0.17281364202714763
7a476f0ace65fe88da7e13f9,setup_translation,bounce,True,7,False,1,1,0.5633910350661373
7af217b5f0a22fa0dd48a0ef,generalized_translation,unforced_slide,True,15,False,2,2,2.177556936866052
7b1801b248216da5db838cf7,generalized_translation,multiple_forces,True,9,False,2,2,1.6521805298621217
7b23ed36b99aa93b0243d8db,generalized_translation,unforced_slide,True,8,False,2,2,0.8057030276019268
7b3e52412ea610303381ab25,generalized_translation,unforced_slide,True,13,False,2,2,1.6972391256382013
7b5899ecbdc2c61f18fc091b,generalized_translation,unforced_slide,True,8,False,2,2,0.9896374631659652
7b8a3eaf8d8a8df29745608e,generalized_translation,multiple_forces,True,11,False,2,2,1.3162213435355723
7bdfa6af9a49514f82f8c8b6,generalized_translation,multiple_forces,True,11,False,2,2,0.9749657613046795
7c9d3b5160c7df14307ccd5d,generalized_translation,bounce,True,7,False,3,3,0.5935105818509929
7c9d3b5160c7df14307ccd5d,setup_translation,bounce,True,17,False,1,1,0.8093720142575318
7caff46a84cc6de30309665c,generalized_translation,multiple_forces,True,31,False,2,2,2.5561310816176124
7cdd44e375a26ab1f2148497,generalized_translation,bounce,True,6,False,3,3,0.45549298191732773
7cdd44e375a26ab1f2148497,setup_translation,bounce,True,6,False,1,1,1.4774146273371622
7d0e03cd62f7ced3b702c379,generalized_translation,multiple_forces,True,10,False,2,2,0.8444892742987605
7d5b9d477d9260c8f0cc930b,generalized_translation,unforced_slide,True,8,False,2,2,0.7537025216296509
7dd5d3cc4d36f2ec9631b89d,generalized_translation,bounce,True,7,False,3,3,0.2719303563609117
7dd5d3cc4d36f2ec9631b89d,setup_translation,bounce,True,9,False,1,1,1.0551634819901454
7ddbf6ca45522f3e9ad974af,generalized_translation,bounce,True,8,False,3,3,0.30165467531961937
7ddbf6ca45522f3e9ad974af,setup_translation,bounce,True,8,False,1,1,0.4068793278907727
7e32f26895f142306b95abb6,generalized_translation,multiple_forces,True,20,False,2,2,1.3079261709931267
7ef7494e3f8909372927074b,generalized_translation,bounce,True,6,False,3,3,1.3385932526249738
7ef7494e3f8909372927074b,setup_translation,bounce,True,4,False,1,1,1.5040358345805038
7f3c58294ac720e1f1343b7d,generalized_translation,unforced_slide,True,11,False,2,2,2.3328193344619086
7f429b1e063a247a89292b78,generalized_translation,multiple_forces,True,11,False,2,2,1.233129440241969
7f5e011c47c5ae7e6c867e4a,generalized_translation,unforced_slide,True,9,False,2,2,2.0248612709347147
7f6dee350fa2b9e5a27fdeec,generalized_translation,unforced_slide,True,13,False,2,2,0.8760601404445849
7f80d558f97e7b16c264450b,generalized_translation,bounce,True,5,False,3,3,0.3910608812781449
7f80d558f97e7b16c264450b,setup_translation,bounce,True,7,False,1,1,0.5433926874183047
7fc66f9d6cbc3e4d6b636168,generalized_translation,unforced_slide,True,11,False,2,2,0.8587118898277519
7fcbd6e019359a862df5f034,generalized_translation,multiple_forces,True,10,False,2,2,1.318410711453995
7ff47a2a1ad92b0b7e9dce63,generalized_translation,unforced_slide,True,13,False,2,2,0.8282997900994997
80a25d8f14ec38c82b2c18b8,generalized_translation,bounce,True,13,False,3,3,0.48124590554981245
80a25d8f14ec38c82b2c18b8,setup_translation,bounce,True,19,False,1,1,0.8044135462339298
80fdca70f41ecfbcec90c022,generalized_translation,unforced_slide,True,8,False,2,2,0.7078243143787306
81144f705901394944ea725b,generalized_translation,multiple_forces,True,8,False,2,2,0.7849127884765777
811a6e6b5eb2aa064580b536,generalized_translation,bounce,True,5,False,3,3,0.5371001120260097
811a6e6b5eb2aa064580b536,setup_translation,bounce,True,8,False,1,1,0.9811309687163742
813a6689f0c7fe565d41473f,generalized_translation,unforced_slide,True,12,False,2,2,0.6859190504318814
813e65fc9d41cb175618ef4d,generalized_translation,unforced_slide,True,16,False,2,2,1.7400563100045854
8160d651754b6f3134b0dbd4,generalized_translation,multiple_forces,True,21,False,2,2,2.095186616249085
818a35fdcefecb521db0a265,generalized_translation,unforced_slide,True,6,False,2,2,2.2506379077473904
818b17b8f4fbebacaec5a080,generalized_translation,bounce,True,7,False,3,3,0.6774639626654699
818b17b8f4fbebacaec5a080,setup_translation,bounce,True,4,False,1,1,1.7460895320193905
8205cacb3f5c3db70f810e01,generalized_translation,multiple_forces,True,8,False,2,2,0.8869375238211313
8209997c8fa1bb4b01379bed,generalized_translation,multiple_forces,True,12,False,2,2,1.2637630673879212
8228bb329be9bbf492ad55ad,generalized_translation,unforced_slide,True,11,False,2,2,1.5770775881239878
825e59da510beee81211cb9a,generalized_translation,multiple_forces,True,18,False,2,2,1.9810152872990587
82a57d0e540ca517bc99adbf,generalized_translation,bounce,True,5,False,3,3,0.22815936982589877
82a57d0e540ca517bc99adbf,setup_translation,bounce,True,7,False,1,1,0.6895265684823024
82c023a4a49888fc87e269fe,generalized_translation,bounce,True,7,False,3,3,0.1540455372129172
82c023a4a49888fc87e269fe,setup_translation,bounce,True,6,False,1,1,0.7484194339355542
82c0f4d1e624927baae7c350,generalized_translation,bounce,True,9,False,3,3,0.34633528018024795
82c0f4d1e624927baae7c350,setup_translation,bounce,True,3,False,1,1,0.9096466835878094
832200eb4f9f3550e45beb15,generalized_translation,multiple_forces,True,8,False,2,2,3.181926459730673
8361b4117cddab16b41575f0,generalized_translation,bounce,True,13,False,3,3,0.3698303842635449
8361b4117cddab16b41575f0,setup_translation,bounce,True,5,False,1,1,0.7205296354674829
839752cb072b83f0f3f9c6f1,generalized_translation,unforced_slide,True,6,False,2,2,0.4051418136412227
839d25ab16e8abb0b1c8a5bc,generalized_translation,unforced_slide,True,12,False,2,2,0.3526802268036787
83ba76283444714c44e0b4c5,generalized_translation,multiple_forces,True,11,False,2,2,1.3365579652022193
841692c103bc18eb3ea9d6a7,generalized_translation,bounce,True,9,False,3,3,0.3031510564522482
841692c103bc18eb3ea9d6a7,setup_translation,bounce,True,4,False,1,1,0.4083756759794534
845ef6dc7b02e3a22f6dde78,generalized_translation,bounce,True,6,False,3,3,0.49878083076074586
845ef6dc7b02e3a22f6dde78,setup_translation,bounce,True,5,False,1,1,0.6935541761292521
8493fd49a3ed0e6a47d27aa2,generalized_translation,unforced_slide,True,8,False,2,2,1.5515689694430987
84d59450dd02665b4838e0da,generalized_translation,bounce,True,6,False,3,3,0.1720573412822289
84d59450dd02665b4838e0da,setup_translation,bounce,True,9,False,1,1,0.17983103276793558
84e0cdd044dfa3d8d1143bfc,generalized_translation,multiple_forces,True,19,False,2,2,1.8103847972343456
85201c8d65fc4b9aeba7e7ff,generalized_translation,unforced_slide,True,11,False,2,2,1.6041679420139352
853a1753efb4da2003ccb673,generalized_translation,bounce,True,11,False,3,3,1.6706936028302322
853a1753efb4da2003ccb673,setup_translation,bounce,True,7,False,1,1,2.7060467350059367
854b19143234331679c628f6,generalized_translation,unforced_slide,True,7,False,2,2,0.3438784192397268
857107269de47f8eebdfdb14,generalized_translation,unforced_slide,True,4,False,2,2,0.7624583943674509
85a2fc88f22cbd4c2389c557,generalized_translation,multiple_forces,True,17,False,2,2,2.2845698570166797
85a561b0492d8a784b491e90,generalized_translation,bounce,True,8,False,3,3,54.86950728562746
85a561b0492d8a784b491e90,setup_translation,bounce,True,5,False,1,1,1.147052841582577
85fc289c41ee038174eb815a,generalized_translation,bounce,True,8,False,3,3,91.3808133039814
85fc289c41ee038174eb815a,setup_translation,bounce,True,9,False,1,1,1.3673556827050821
862eeabcc2ca7e9b88e7c020,generalized_translation,bounce,True,5,False,3,3,0.08611491095264025
862eeabcc2ca7e9b88e7c020,setup_translation,bounce,True,3,False,1,1,0.4355591925698689
871a2769dd3e9c9b41d355a3,generalized_translation,unforced_slide,True,14,False,2,2,1.9559622020453944
874e34a973b8ffd911e8e079,generalized_translation,bounce,True,13,False,3,3,3.592104058119585
874e34a973b8ffd911e8e079,setup_translation,bounce,True,8,False,1,1,3.750645024534366
8788ae38c3d32bdf7d21a81a,generalized_translation,unforced_slide,True,9,False,2,2,2.0272863200097966
87d77b3813f9a38634eec49b,generalized_translation,unforced_slide,True,10,False,2,2,0.578741172044057
87d97c0df4d12a7cfb0353e8,generalized_translation,unforced_slide,True,8,False,2,2,2.053547231986827
882f0224d4c2ef49a7db44b5,generalized_translation,bounce,True,14,False,3,3,0.6874103086886498
882f0224d4c2ef49a7db44b5,setup_translation,bounce,True,5,False,1,1,1.249865733873669
8850f00a4274619471731bda,generalized_translation,unforced_slide,True,7,False,2,2,0.8333800798499886
88df99263d788daddd57a212,generalized_translation,multiple_forces,True,14,False,2,2,1.5085244526539971
890076eb7b9ae39c00cc274a,generalized_translation,unforced_slide,True,7,False,2,2,0.8468130053633542
8900afefdbd921a10166c0d5,generalized_translation,unforced_slide,True,8,False,2,2,1.5515689694430987
890941abdff01652a0a5a88d,generalized_translation,unforced_slide,True,9,False,2,2,1.3825543809703313
8999082bab2902ec2176bd55,generalized_translation,bounce,True,11,False,3,3,0.9958460227640896
8999082bab2902ec2176bd55,setup_translation,bounce,True,5,False,1,1,1.2344820788190445
89d0fc54d266b6456a655e64,generalized_translation,unforced_slide,True,7,False,2,2,0.6582231908519955
89d24a6f417637bf6350e997,generalized_translation,multiple_forces,True,17,False,2,2,1.1652389740575821
89d766f382112dc914fae110,generalized_translation,unforced_slide,True,16,False,2,2,2.0634053954600353
8a0b6c0eebd1d56c3e0198a3,generalized_translation,unforced_slide,True,10,False,2,2,0.7966720797136733
8a122093ae61b0c98aae045d,generalized_translation,unforced_slide,True,13,False,2,2,0.4069636163972572
8aa075a6b174fdfb161a2461,generalized_translation,multiple_forces,True,11,False,2,2,1.1867206063121696
8ada8ef1559bbc5eb025b392,generalized_translation,multiple_forces,True,9,False,2,2,0.8885003671271272
8aef75f486607e8802303333,generalized_translation,multiple_forces,True,12,False,2,2,1.1047451110472535
8b05dffaac538d62bb60a9d8,generalized_translation,unforced_slide,True,17,False,2,2,2.876629861405609
8b88fe7dbda5ceb29c15deaf,generalized_translation,bounce,True,10,False,3,3,1.054266054124204
8b88fe7dbda5ceb29c15deaf,setup_translation,bounce,True,8,False,1,1,1.5846479067640864
8bc29a43379e560e5e2a4fd6,generalized_translation,bounce,True,8,False,3,3,0.4882076246674312
8bc29a43379e560e5e2a4fd6,setup_translation,bounce,True,5,False,1,1,2.2646958126354457
8bdd1058787a47f3977e802d,generalized_translation,unforced_slide,True,10,False,2,2,2.121206981479819
8be770f95a44bd475d0cf3e4,generalized_translation,bounce,True,8,False,3,3,0.589857582344266
8be770f95a44bd475d0cf3e4,setup_translation,bounce,True,17,False,1,1,1.1511743998538133
8c312e21bd1a655866074081,generalized_translation,bounce,True,5,False,3,3,0.47199577455802566
8c312e21bd1a655866074081,setup_translation,bounce,True,4,False,1,1,1.01961324327882
8c5ed3b79b094690407f9a23,generalized_translation,multiple_forces,True,9,False,2,2,1.7816411279801978
8c81d6d25f2429d0f553b40c,generalized_translation,bounce,True,11,False,3,3,1.3525833454371763
8c81d6d25f2429d0f553b40c,setup_translation,bounce,True,9,False,1,1,1.5182636611947193
8cd2b42abaa57c89840ff826,generalized_translation,unforced_slide,True,8,False,2,2,1.087905462393129
8ce2a4d0d0276ede64bec945,generalized_translation,bounce,True,6,False,3,3,0.4803327809566255
8ce2a4d0d0276ede64bec945,setup_translation,bounce,True,7,False,1,1,0.5344275165728394
8ceeb1935ed325e71f2e97c3,generalized_translation,bounce,True,10,False,3,3,0.5932946701562525
8ceeb1935ed325e71f2e97c3,setup_translation,bounce,True,3,False,1,1,1.961734709392881
8d8e1c8fe9a6e0399d47e8a3,generalized_translation,bounce,True,6,False,3,3,1.0175477693173545
8d8e1c8fe9a6e0399d47e8a3,setup_translation,bounce,True,9,False,1,1,1.7719589877748372
8dc3223c5a42c5bab6bb50b5,generalized_translation,bounce,True,9,False,3,3,1.5047920231351632
8dc3223c5a42c5bab6bb50b5,setup_translation,bounce,True,3,False,1,1,1.6044050356134456
8dd43e094996ec3d95ec0731,generalized_translation,multiple_forces,True,29,False,2,2,0.889578695248234
8e290cc8a6846713c3411912,generalized_translation,bounce,True,7,False,3,3,2.0560126183329523
8e290cc8a6846713c3411912,setup_translation,bounce,True,5,False,1,1,2.2404973648197544
8e6935af5ad6514a0849bb5b,generalized_translation,multiple_forces,True,9,False,2,2,0.5249735145413023
8e8be4d3928b86695ebd77ec,generalized_translation,multiple_forces,True,18,False,2,2,1.9587399752858277
8ebae6b9a13a21bc60bed79f,generalized_translation,multiple_forces,True,8,False,2,2,1.6884013253291728
8ed3e3c421750b7ff54f4dcb,generalized_translation,unforced_slide,True,5,False,2,2,0.6940502087641979
8ee5d6ece762ac5df5f6c25c,generalized_translation,multiple_forces,True,12,False,2,2,1.7567564153516482
8f578a61159f0e6177f8ee57,generalized_translation,unforced_slide,True,8,False,2,2,1.575758252024807
8f868e2c18bf3eadb72daa50,generalized_translation,bounce,True,9,False,3,3,0.827861939350563
8f868e2c18bf3eadb72daa50,setup_translation,bounce,True,8,False,1,1,1.059075819667545
8f9ba0a836273b1b8c02479d,generalized_translation,bounce,True,8,False,3,3,0.2410006051721308
8f9ba0a836273b1b8c02479d,setup_translation,bounce,True,6,False,1,1,0.2733015304298415
8faa60e51d0325bd47f4da22,generalized_translation,unforced_slide,True,13,False,2,2,0.5506081964140701
905481c915459849d2c9ecfd,generalized_translation,multiple_forces,True,11,False,2,2,1.6820071128962746
90ce59427442085d6940b0da,generalized_translation,bounce,True,8,False,3,3,30.148385688761085
90ce59427442085d6940b0da,setup_translation,bounce,True,12,False,1,1,1.3282644387742177
9109d0ea4eadcc5e8aea6c7e,generalized_translation,unforced_slide,True,12,False,2,2,1.7225338914916586
914141a8891f0a5b7541967c,generalized_translation,multiple_forces,True,16,False,2,2,0.9580967355337258
9173cbf1da31ee51ecacd96c,generalized_translation,multiple_forces,True,17,False,2,2,1.5963459338485775
917af36c889a3275826b48b0,generalized_translation,multiple_forces,True,21,False,2,2,0.8568197026909158
917d747ded44f5831f1b1bfd,generalized_translation,unforced_slide,True,7,False,2,2,0.8333800798499886
91ba182bd6f68b2f656908fb,generalized_translation,multiple_forces,True,12,False,2,2,1.4964818918292488
91e091cc20cfeaac0797eb0e,generalized_translation,bounce,True,9,False,3,3,0.37023826985022734
91e091cc20cfeaac0797eb0e,setup_translation,bounce,True,4,False,1,1,0.8125052433360498
924e369befe193be095f96c7,generalized_translation,unforced_slide,True,12,False,2,2,0.6783477515192424
928c53dd4ea8f43ebed4590b,generalized_translation,bounce,True,11,False,3,3,1.4161446934548085
928c53dd4ea8f43ebed4590b,setup_translation,bounce,True,5,False,1,1,1.4355521507397109
92946d0f2dd4a0bafde93c50,generalized_translation,multiple_forces,True,10,False,2,2,1.3156733404805006
92d5d68ebd185e44d9de3416,generalized_translation,bounce,True,5,False,3,3,56.35977635914249
92d5d68ebd185e44d9de3416,setup_translation,bounce,True,8,False,1,1,1.025481536736002
9318324ea9e8be8189b31aab,generalized_translation,unforced_slide,True,8,False,2,2,1.659669002540372
934b609723b32a57b6bdb2b8,generalized_translation,multiple_forces,True,15,False,2,2,0.7559677275959886
93c86a10310958b3c3cae0eb,generalized_translation,bounce,True,10,False,3,3,0.45535553828847397
93c86a10310958b3c3cae0eb,setup_translation,bounce,True,7,False,1,1,1.7680972451047068
93f241b96a3c8e43683dcc94,generalized_translation,multiple_forces,True,10,False,2,2,1.5423410595778384
94017a014d2e5480a73ea7dd,generalized_translation,bounce,True,8,False,3,3,24.77075881586594
94017a014d2e5480a73ea7dd,setup_translation,bounce,True,13,False,1,1,2.9882144540476063
946cdb568f40eaf8d51b634e,generalized_translation,unforced_slide,True,6,False,2,2,0.4104205975596352
94a1a81aff325c94715a54a2,generalized_translation,multiple_forces,True,13,False,2,2,3.846678846233006
94ec2afb62c4972035bf45fd,generalized_translation,multiple_forces,True,17,False,2,2,1.5317900534750393
94fa1bbbaba883af709e2692,generalized_translation,unforced_slide,True,10,False,2,2,1.1878438398486488
954cc0e8e7dc7a03febab718,generalized_translation,multiple_forces,True,16,False,2,2,2.8723381844750655
958e4b265fcaba7a0dc0b0a7,generalized_translation,multiple_forces,True,17,False,2,2,1.5713339509965158
95a27740e470bbbd97830675,generalized_translation,multiple_forces,True,10,False,2,2,1.6170313180795217
9664aec309a66d7f5c634a50,generalized_translation,unforced_slide,True,12,False,2,2,0.06084439000102945
9679a84344851d8a5e203e05,generalized_translation,bounce,True,9,False,3,3,0.9728188745093685
9679a84344851d8a5e203e05,setup_translation,bounce,True,6,False,1,1,1.4325600084502892
969dfcb5e11e21e183126151,generalized_translation,multiple_forces,True,12,False,2,2,2.08636335053828
96ab20c7f6eeefe256b3dcf0,generalized_translation,bounce,True,11,False,3,3,1.3525833454371763
96ab20c7f6eeefe256b3dcf0,setup_translation,bounce,True,9,False,1,1,1.5182636611947193
96c307e1278449504796feeb,generalized_translation,bounce,True,6,False,3,3,1.3096750662749204
96c307e1278449504796feeb,setup_translation,bounce,True,6,False,1,1,1.4169287284221652
977e66fff508187f516c4b69,generalized_translation,unforced_slide,True,7,False,2,2,0.7874841032965528
9805de2d546eff8e32479c7e,generalized_translation,multiple_forces,True,9,False,2,2,0.8509895307130989
98abde56a125b79936b0fbe4,generalized_translation,bounce,True,7,False,3,3,1.3489204324524875
98abde56a125b79936b0fbe4,setup_translation,bounce,True,12,False,1,1,1.673056390569015
991d8a7907c4d090c73f0731,generalized_translation,multiple_forces,True,7,False,2,2,1.0598613172018174
99537052caa239dc735a3bfd,generalized_translation,bounce,True,8,False,3,3,0.9556182830927233
99537052caa239dc735a3bfd,setup_translation,bounce,True,6,False,1,1,1.709867377726193
99543040f5cc5489d3e18f67,generalized_translation,unforced_slide,True,11,False,2,2,0.696591062833799
99b6e103c82e79c7d52d7b64,generalized_translation,bounce,True,6,False,3,3,0.612346844534608
99b6e103c82e79c7d52d7b64,setup_translation,bounce,True,3,False,1,1,0.6839297007900345
99c61d27920678cd341bc546,generalized_translation,bounce,True,6,False,3,3,0.9061190363777478
99c61d27920678cd341bc546,setup_translation,bounce,True,4,False,1,1,1.3976329606644555
99d68a30fc96eec0c303bd1a,generalized_translation,unforced_slide,True,8,False,2,2,0.518522654720636
99f3ae0b359c58d8e9a4351c,generalized_translation,bounce,True,9,False,3,3,2.9619208916410424
99f3ae0b359c58d8e9a4351c,setup_translation,bounce,True,4,False,1,1,4.8100024576441305
9a3fed0478f063ac301ab833,generalized_translation,unforced_slide,True,5,False,2,2,0.13433096921389326
9a4e6c77d6b259e4433a94d4,generalized_translation,bounce,True,6,False,3,3,0.20323407792434264
9a4e6c77d6b259e4433a94d4,setup_translation,bounce,True,3,False,1,1,0.9467318800421539
9a5bf4d83d3f461813a2423b,generalized_translation,bounce,True,6,False,3,3,0.39262939949664655
9a5bf4d83d3f461813a2423b,setup_translation,bounce,True,10,False,1,1,0.7518430130001211
9a79885a4308881ffb9363e9,generalized_translation,multiple_forces,True,11,False,2,2,2.736397970063812
9ae8c96394bab13f14883ca6,generalized_translation,multiple_forces,True,18,False,2,2,1.1835099740995434
9b1ed639e1ea236616f9a41e,generalized_translation,unforced_slide,True,9,False,2,2,1.2167200745884872
9b55df75ad84f02ee96255ef,generalized_translation,unforced_slide,True,10,False,2,2,1.3214597751571655
9b616fbec6195c5afd2efed3,generalized_translation,bounce,True,5,False,3,3,22.88983153774743
9b616fbec6195c5afd2efed3,setup_translation,bounce,True,4,False,1,1,0.3342361507701295
9b8905181e085e966df54cc0,generalized_translation,unforced_slide,True,6,False,2,2,0.5908006628572906
9c333606f9ee526228b585ac,generalized_translation,unforced_slide,True,7,False,2,2,0.5205346173048968
9c48ef7eb35e768094ce6635,generalized_translation,unforced_slide,True,8,False,2,2,0.8452167319050881
