id,regime,converged,calls
5b5f25fcdcecf26dbadca5d9,setup_translation,True,150
5b664fe9b702b2fda55436de,generalized_translation,True,345
5b664fe9b702b2fda55436de,setup_translation,True,141
5b672370e5049b01f2bd0bd7,generalized_translation,True,244
5b6cbc847af612f05a53dab7,generalized_translation,True,420
5ba6b49f90f5f332b61b0969,generalized_translation,True,315
5ba6b49f90f5f332b61b0969,setup_translation,True,123
5bad6e19f66b3458e1c04f76,generalized_translation,True,445
5bad6e19f66b3458e1c04f76,setup_translation,True,141
5bc1ff34b616e083ad38e4d6,generalized_translation,True,345
5bc1ff34b616e083ad38e4d6,setup_translation,True,177
5c08d72404f108af0bf58be3,generalized_translation,True,325
5c08d72404f108af0bf58be3,setup_translation,True,153
5c236a716292218bdd838a2c,generalized_translation,True,435
5c4e5e5eeb807c04ab98c108,generalized_translation,True,208
5c7ae29e34e555e58642609b,generalized_translation,True,405
5cbd0d2548d3155fc414e4dd,generalized_translation,True,320
5cbd0d2548d3155fc414e4dd,setup_translation,True,168
5cc9dd4d67a0f1ec14663ba1,generalized_translation,True,415
5cc9dd4d67a0f1ec14663ba1,setup_translation,True,177
5cebe7927c8a94952a514fb7,generalized_translation,True,355
5cebe7927c8a94952a514fb7,setup_translation,True,114
5d0f8527d39fc96c3f24e6de,generalized_translation,True,555
5d3728dd7ba0e5f8003ee348,generalized_translation,True,385
5d809c3e33dde11d7a798404,generalized_translation,True,252
5da40b5d14047c609e9a46ed,generalized_translation,True,276
5dd60ae8f548835d5d5a03fd,generalized_translation,True,350
5dd60ae8f548835d5d5a03fd,setup_translation,True,147
5dd969063c14877cf8a7a5b8,generalized_translation,True,410
5de9860a5a743b2d0d22e917,generalized_translation,True,310
5de9860a5a743b2d0d22e917,setup_translation,True,123
5e23617d4cb7c866a214a089,generalized_translation,True,380
5e2447099ebac114cade77f5,generalized_translation,True,310
5e6389faa859006e29a0f34d,generalized_translation,True,370
5f26e9ff4c64ceb6f9670d9f,generalized_translation,True,415
5f35a445cdaf9a1b40892eac,generalized_translation,True,440
5fb6f8788b08e3023a6c8aa7,generalized_translation,True,208
600c1e2cd703191da93dc51d,generalized_translation,True,415
601f8b0ce0db2cd4f854eff3,generalized_translation,True,196
60271d123c87afea57931785,generalized_translation,True,248
608b54da28f6b7efb6c6f64c,generalized_translation,True,248
60c97c48b749777ba41f4b9e,generalized_translation,True,385
60c97c48b749777ba41f4b9e,setup_translation,True,189
613afbbef48aaaa75c488d46,generalized_translation,True,264
615b6865f81a3e5d38ab241c,generalized_translation,True,308
6195ee41f85df2f5c8b6057c,generalized_translation,True,455
61c757f428c4c88f40e2290f,generalized_translation,True,390
6231f555aefa2e7722a98c8c,generalized_translation,True,224
6238a0a78dbec83bb53cec34,generalized_translation,True,315
6238a0a78dbec83bb53cec34,setup_translation,True,114
625f4f5941e1ff7f3335d260,generalized_translation,True,256
625fc33faa2aff5ed2b417fd,generalized_translation,True,355
625fc33faa2aff5ed2b417fd,setup_translation,True,144
62ac5837b0efee126d400875,generalized_translation,True,208
62f37ba80043006520407e80,generalized_translation,True,435
632202e2ec7ef33977d0623b,generalized_translation,True,305
6338bef254badf7d5d59c5e0,generalized_translation,True,475
6338bef254badf7d5d59c5e0,setup_translation,True,141
63cbf811f75c29173d434824,generalized_translation,True,300
63cbf811f75c29173d434824,setup_translation,True,135
6468994d9e7fd881590c9897,generalized_translation,True,296
6483a2b9137bc3089f676b87,generalized_translation,True,485
6483a2b9137bc3089f676b87,setup_translation,True,120
64a1f4de7a38be50c2ec5d4c,generalized_translation,True,390
64a1f4de7a38be50c2ec5d4c,setup_translation,True,138
64e244df54a1625a879e3ee0,generalized_translation,True,264
6506dc72b4eb7e0d4a3d0e78,generalized_translation,True,330
6506dc72b4eb7e0d4a3d0e78,setup_translation,True,147
65201c4d875269214d774802,generalized_translation,True,248
655f861ec4c3f0cbab21ea6d,generalized_translation,True,175
655f861ec4c3f0cbab21ea6d,setup_translation,True,111
65980b0880237454c055e97a,generalized_translation,True,390
65a9ab07f7b65a70c33e50d5,generalized_translation,True,208
65b537c5210e37615bf3d0c5,generalized_translation,True,148
65c8cc44332135c9352ca4de,generalized_translation,True,280
667c876841e93964474f2ce9,generalized_translation,True,485
66b303d935c903d484e54ad7,generalized_translation,True,224
66bc36120bb6f63f2eae1afd,generalized_translation,True,320
675ecbc3a5aadefb0df43594,generalized_translation,True,276
67a8994e57afcba92bb8f592,generalized_translation,True,232
67fc08787f88de6a95302e5f,generalized_translation,True,216
68553124b0b279873d79093b,generalized_translation,True,370
68553124b0b279873d79093b,setup_translation,True,105
6857c761c00a47dcccb9775a,generalized_translation,True,300
687a5bcbb085cb4b4a610eee,generalized_translation,True,175
687a5bcbb085cb4b4a610eee,setup_translation,True,102
6885f723384bb8bb22144ba7,generalized_translation,True,275
68b084046eaf47bab35447a8,generalized_translation,True,310
68b084046eaf47bab35447a8,setup_translation,True,111
68d31953c06abe73fe7237b2,generalized_translation,True,500
68e72468833500f2adbc8e50,generalized_translation,True,204
69c2b6e028b337cb9c213f19,generalized_translation,True,430
69c2b6e028b337cb9c213f19,setup_translation,True,99
69f09537e1576a884cc1440d,generalized_translation,True,385
6abe9d9e73e96482a227d2e1,generalized_translation,True,470
6abe9d9e73e96482a227d2e1,setup_translation,True,105
6b3e64b8e094cf8db19267b8,generalized_translation,True,244
6b806b488df46ff24497d7ba,generalized_translation,True,388
6b86299289bb88d655d26f72,generalized_translation,True,355
6b86299289bb88d655d26f72,setup_translation,True,96
6b944fd1707b570ce61b57c1,generalized_translation,True,425
6c109a5dff6532fd98b254e8,generalized_translation,True,200
6c109a5dff6532fd98b254e8,setup_translation,True,111
6d4f7ca3ab51b9907df1c26e,generalized_translation,True,248
6da831fe668db283cf74ed32,generalized_translation,True,320
6df5f3085da43c4586cb4d85,generalized_translation,True,410
6e0dccc1f4c7e85e6e5c5021,generalized_translation,True,208
6e37702ec85ba68a0f71a19c,generalized_translation,True,248
6e530d26bb6d41aa3cd518be,generalized_translation,True,200
6e530d26bb6d41aa3cd518be,setup_translation,True,117
6ea49883d749e17779c215e1,generalized_translation,True,345
6ea49883d749e17779c215e1,setup_translation,True,123
6efe110835cc61a44c92e74a,generalized_translation,True,180
6f568dde53f03f3600821796,generalized_translation,True,330
6f568dde53f03f3600821796,setup_translation,True,117
7040dbc5f8135c50a63db409,generalized_translation,True,310
7040dbc5f8135c50a63db409,setup_translation,True,111
7077cdb9ebc273886553c6a3,generalized_translation,True,355
7077cdb9ebc273886553c6a3,setup_translation,True,96
708dcba0f0fe720698c896fe,generalized_translation,True,300
70cb205c8f48a70c61cbfd13,generalized_translation,True,400
70e2b4696cabe08a0ec7af72,generalized_translation,True,390
71d956cd1346b08a1668280a,generalized_translation,True,350
72027f0617086529caa9711d,generalized_translation,True,330
72027f0617086529caa9711d,setup_translation,True,147
72297aee2e0427fdb19c30b0,generalized_translation,True,405
736d25a892811a33708615c5,generalized_translation,True,196
740ef3168ce9c731b2ec8eee,generalized_translation,True,200
744e6a1802a939616b10c947,generalized_translation,True,355
744e6a1802a939616b10c947,setup_translation,True,150
74c799145a56acb0c642e899,generalized_translation,True,325
74c799145a56acb0c642e899,setup_translation,True,156
74e7ea6b62916942b361d327,generalized_translation,True,385
74ffae230866b1221e4b6208,generalized_translation,True,295
74ffae230866b1221e4b6208,setup_translation,True,120
7573a0c71cf35899ec80a197,generalized_translation,True,400
7573a0c71cf35899ec80a197,setup_translation,True,99
7587bc3cc5369807a574c97c,generalized_translation,True,380
75aa4de1ea6879eef9abbf95,generalized_translation,True,355
75bcb8586c4e665e8c097a95,generalized_translation,True,380
75f6120138b910ea07e5a9a5,generalized_translation,True,340
75f6120138b910ea07e5a9a5,setup_translation,True,117
763d7fdcd2a22122cff44ff7,generalized_translation,True,270
763d7fdcd2a22122cff44ff7,setup_translation,True,150
7674ca5ac53a0dd856af137f,generalized_translation,True,200
7687b8c53ba6f8da68d330dd,generalized_translation,True,200
7687b8c53ba6f8da68d330dd,setup_translation,True,117
769f3d93afefc8e70b9e2160,generalized_translation,True,440
76fa2c67086f2797f478915b,generalized_translation,True,360
77093f88e3b77b8e73fb7822,generalized_translation,True,160
7736e044be437e0f594d4943,generalized_translation,True,300
774f8e39923807e969fd27ed,generalized_translation,True,296
77f197c9864f73fe0c6b9109,generalized_translation,True,425
793b9a1bdacd36dc7f176b5d,generalized_translation,True,216
7959b0849ac63ecc2381e0cc,generalized_translation,True,395
7983ee040ec0ad41b10162aa,generalized_translation,True,288
798ebb1cdeb3217b27bf267e,generalized_translation,True,390
7a476f0ace65fe88da7e13f9,generalized_translation,True,415
7a476f0ace65fe88da7e13f9,setup_translation,True,225
7af217b5f0a22fa0dd48a0ef,generalized_translation,True,204
7b1801b248216da5db838cf7,generalized_translation,True,425
7b23ed36b99aa93b0243d8db,generalized_translation,True,168
7b3e52412ea610303381ab25,generalized_translation,True,216
7b5899ecbdc2c61f18fc091b,generalized_translation,True,200
7b8a3eaf8d8a8df29745608e,generalized_translation,True,365
7bdfa6af9a49514f82f8c8b6,generalized_translation,True,355
7c9d3b5160c7df14307ccd5d,generalized_translation,True,400
7c9d3b5160c7df14307ccd5d,setup_translation,True,99
7caff46a84cc6de30309665c,generalized_translation,True,455
7cdd44e375a26ab1f2148497,generalized_translation,True,315
7cdd44e375a26ab1f2148497,setup_translation,True,129
7d0e03cd62f7ced3b702c379,generalized_translation,True,360
7d5b9d477d9260c8f0cc930b,generalized_translation,True,248
7dd5d3cc4d36f2ec9631b89d,generalized_translation,True,320
7dd5d3cc4d36f2ec9631b89d,setup_translation,True,165
7ddbf6ca45522f3e9ad974af,generalized_translation,True,585
7ddbf6ca45522f3e9ad974af,setup_translation,True,210
7e32f26895f142306b95abb6,generalized_translation,True,390
7ef7494e3f8909372927074b,generalized_translation,True,375
7ef7494e3f8909372927074b,setup_translation,True,129
7f3c58294ac720e1f1343b7d,generalized_translation,True,236
7f429b1e063a247a89292b78,generalized_translation,True,510
7f5e011c47c5ae7e6c867e4a,generalized_translation,True,252
7f6dee350fa2b9e5a27fdeec,generalized_translation,True,232
7f80d558f97e7b16c264450b,generalized_translation,True,355
7f80d558f97e7b16c264450b,setup_translation,True,120
7fc66f9d6cbc3e4d6b636168,generalized_translation,True,256
7fcbd6e019359a862df5f034,generalized_translation,True,330
7ff47a2a1ad92b0b7e9dce63,generalized_translation,True,204
80a25d8f14ec38c82b2c18b8,generalized_translation,True,185
80a25d8f14ec38c82b2c18b8,setup_translation,True,138
80fdca70f41ecfbcec90c022,generalized_translation,True,232
81144f705901394944ea725b,generalized_translation,True,450
811a6e6b5eb2aa064580b536,generalized_translation,True,370
811a6e6b5eb2aa064580b536,setup_translation,True,129
813a6689f0c7fe565d41473f,generalized_translation,True,200
813e65fc9d41cb175618ef4d,generalized_translation,True,256
8160d651754b6f3134b0dbd4,generalized_translation,True,490
818a35fdcefecb521db0a265,generalized_translation,True,164
818b17b8f4fbebacaec5a080,generalized_translation,True,330
818b17b8f4fbebacaec5a080,setup_translation,True,96
8205cacb3f5c3db70f810e01,generalized_translation,True,435
8209997c8fa1bb4b01379bed,generalized_translation,True,385
8228bb329be9bbf492ad55ad,generalized_translation,True,260
825e59da510beee81211cb9a,generalized_translation,True,485
82a57d0e540ca517bc99adbf,generalized_translation,True,370
82a57d0e540ca517bc99adbf,setup_translation,True,105
82c023a4a49888fc87e269fe,generalized_translation,True,380
82c023a4a49888fc87e269fe,setup_translation,True,102
82c0f4d1e624927baae7c350,generalized_translation,True,345
82c0f4d1e624927baae7c350,setup_translation,True,141
832200eb4f9f3550e45beb15,generalized_translation,True,430
8361b4117cddab16b41575f0,generalized_translation,True,350
8361b4117cddab16b41575f0,setup_translation,True,219
839752cb072b83f0f3f9c6f1,generalized_translation,True,144
839d25ab16e8abb0b1c8a5bc,generalized_translation,True,208
83ba76283444714c44e0b4c5,generalized_translation,True,315
841692c103bc18eb3ea9d6a7,generalized_translation,True,585
841692c103bc18eb3ea9d6a7,setup_translation,True,210
845ef6dc7b02e3a22f6dde78,generalized_translation,True,335
845ef6dc7b02e3a22f6dde78,setup_translation,True,132
8493fd49a3ed0e6a47d27aa2,generalized_translation,True,244
84d59450dd02665b4838e0da,generalized_translation,True,340
84d59450dd02665b4838e0da,setup_translation,True,150
84e0cdd044dfa3d8d1143bfc,generalized_translation,True,460
85201c8d65fc4b9aeba7e7ff,generalized_translation,True,252
853a1753efb4da2003ccb673,generalized_translation,True,335
853a1753efb4da2003ccb673,setup_translation,True,126
854b19143234331679c628f6,generalized_translation,True,180
857107269de47f8eebdfdb14,generalized_translation,True,228
85a2fc88f22cbd4c2389c557,generalized_translation,True,400
85a561b0492d8a784b491e90,generalized_translation,True,375
85a561b0492d8a784b491e90,setup_translation,True,135
85fc289c41ee038174eb815a,generalized_translation,True,325
85fc289c41ee038174eb815a,setup_translation,True,150
862eeabcc2ca7e9b88e7c020,generalized_translation,True,485
862eeabcc2ca7e9b88e7c020,setup_translation,True,132
871a2769dd3e9c9b41d355a3,generalized_translation,True,308
874e34a973b8ffd911e8e079,generalized_translation,True,290
874e34a973b8ffd911e8e079,setup_translation,True,105
8788ae38c3d32bdf7d21a81a,generalized_translation,True,324
87d77b3813f9a38634eec49b,generalized_translation,True,264
87d97c0df4d12a7cfb0353e8,generalized_translation,True,296
882f0224d4c2ef49a7db44b5,generalized_translation,True,170
882f0224d4c2ef49a7db44b5,setup_translation,True,123
8850f00a4274619471731bda,generalized_translation,True,216
88df99263d788daddd57a212,generalized_translation,True,565
890076eb7b9ae39c00cc274a,generalized_translation,True,236
8900afefdbd921a10166c0d5,generalized_translation,True,244
890941abdff01652a0a5a88d,generalized_translation,True,244
8999082bab2902ec2176bd55,generalized_translation,True,385
8999082bab2902ec2176bd55,setup_translation,True,195
89d0fc54d266b6456a655e64,generalized_translation,True,216
89d24a6f417637bf6350e997,generalized_translation,True,470
89d766f382112dc914fae110,generalized_translation,True,248
8a0b6c0eebd1d56c3e0198a3,generalized_translation,True,184
8a122093ae61b0c98aae045d,generalized_translation,True,232
8aa075a6b174fdfb161a2461,generalized_translation,True,425
8ada8ef1559bbc5eb025b392,generalized_translation,True,440
8aef75f486607e8802303333,generalized_translation,True,330
8b05dffaac538d62bb60a9d8,generalized_translation,True,236
8b88fe7dbda5ceb29c15deaf,generalized_translation,True,310
8b88fe7dbda5ceb29c15deaf,setup_translation,True,159
8bc29a43379e560e5e2a4fd6,generalized_translation,True,155
8bc29a43379e560e5e2a4fd6,setup_translation,True,120
8bdd1058787a47f3977e802d,generalized_translation,True,244
8be770f95a44bd475d0cf3e4,generalized_translation,True,170
8be770f95a44bd475d0cf3e4,setup_translation,True,123
8c312e21bd1a655866074081,generalized_translation,True,320
8c312e21bd1a655866074081,setup_translation,True,105
8c5ed3b79b094690407f9a23,generalized_translation,True,405
8c81d6d25f2429d0f553b40c,generalized_translation,True,310
8c81d6d25f2429d0f553b40c,setup_translation,True,171
8cd2b42abaa57c89840ff826,generalized_translation,True,144
8ce2a4d0d0276ede64bec945,generalized_translation,True,340
8ce2a4d0d0276ede64bec945,setup_translation,True,165
8ceeb1935ed325e71f2e97c3,generalized_translation,True,390
8ceeb1935ed325e71f2e97c3,setup_translation,True,138
8d8e1c8fe9a6e0399d47e8a3,generalized_translation,True,320
8d8e1c8fe9a6e0399d47e8a3,setup_translation,True,159
8dc3223c5a42c5bab6bb50b5,generalized_translation,True,455
8dc3223c5a42c5bab6bb50b5,setup_translation,True,183
8dd43e094996ec3d95ec0731,generalized_translation,True,430
8e290cc8a6846713c3411912,generalized_translation,True,330
8e290cc8a6846713c3411912,setup_translation,True,150
8e6935af5ad6514a0849bb5b,generalized_translation,True,495
8e8be4d3928b86695ebd77ec,generalized_translation,True,380
8ebae6b9a13a21bc60bed79f,generalized_translation,True,320
8ed3e3c421750b7ff54f4dcb,generalized_translation,True,176
8ee5d6ece762ac5df5f6c25c,generalized_translation,True,490
8f578a61159f0e6177f8ee57,generalized_translation,True,228
8f868e2c18bf3eadb72daa50,generalized_translation,True,325
8f868e2c18bf3eadb72daa50,setup_translation,True,156
8f9ba0a836273b1b8c02479d,generalized_translation,True,330
8f9ba0a836273b1b8c02479d,setup_translation,True,114
8faa60e51d0325bd47f4da22,generalized_translation,True,196
905481c915459849d2c9ecfd,generalized_translation,True,505
90ce59427442085d6940b0da,generalized_translation,True,410
90ce59427442085d6940b0da,setup_translation,True,144
9109d0ea4eadcc5e8aea6c7e,generalized_translation,True,288
914141a8891f0a5b7541967c,generalized_translation,True,345
9173cbf1da31ee51ecacd96c,generalized_translation,True,400
917af36c889a3275826b48b0,generalized_translation,True,445
917d747ded44f5831f1b1bfd,generalized_translation,True,216
91ba182bd6f68b2f656908fb,generalized_translation,True,365
91e091cc20cfeaac0797eb0e,generalized_translation,True,330
91e091cc20cfeaac0797eb0e,setup_translation,True,198
924e369befe193be095f96c7,generalized_translation,True,268
928c53dd4ea8f43ebed4590b,generalized_translation,True,270
928c53dd4ea8f43ebed4590b,setup_translation,True,150
92946d0f2dd4a0bafde93c50,generalized_translation,True,520
92d5d68ebd185e44d9de3416,generalized_translation,True,320
92d5d68ebd185e44d9de3416,setup_translation,True,165
9318324ea9e8be8189b31aab,generalized_translation,True,216
934b609723b32a57b6bdb2b8,generalized_translation,True,305
93c86a10310958b3c3cae0eb,generalized_translation,True,315
93c86a10310958b3c3cae0eb,setup_translation,True,111
93f241b96a3c8e43683dcc94,generalized_translation,True,335
94017a014d2e5480a73ea7dd,generalized_translation,True,360
94017a014d2e5480a73ea7dd,setup_translation,True,99
946cdb568f40eaf8d51b634e,generalized_translation,True,160
94a1a81aff325c94715a54a2,generalized_translation,True,365
94ec2afb62c4972035bf45fd,generalized_translation,True,370
94fa1bbbaba883af709e2692,generalized_translation,True,324
954cc0e8e7dc7a03febab718,generalized_translation,True,480
958e4b265fcaba7a0dc0b0a7,generalized_translation,True,415
95a27740e470bbbd97830675,generalized_translation,True,335
9664aec309a66d7f5c634a50,generalized_translation,True,240
9679a84344851d8a5e203e05,generalized_translation,True,340
9679a84344851d8a5e203e05,setup_translation,True,132
969dfcb5e11e21e183126151,generalized_translation,True,415
96ab20c7f6eeefe256b3dcf0,generalized_translation,True,310
96ab20c7f6eeefe256b3dcf0,setup_translation,True,171
96c307e1278449504796feeb,generalized_translation,True,330
96c307e1278449504796feeb,setup_translation,True,171
977e66fff508187f516c4b69,generalized_translation,True,184
9805de2d546eff8e32479c7e,generalized_translation,True,340
98abde56a125b79936b0fbe4,generalized_translation,True,320
98abde56a125b79936b0fbe4,setup_translation,True,195
991d8a7907c4d090c73f0731,generalized_translation,True,425
99537052caa239dc735a3bfd,generalized_translation,True,320
99537052caa239dc735a3bfd,setup_translation,True,159
99543040f5cc5489d3e18f67,generalized_translation,True,180
99b6e103c82e79c7d52d7b64,generalized_translation,True,610
99b6e103c82e79c7d52d7b64,setup_translation,True,156
99c61d27920678cd341bc546,generalized_translation,True,320
99c61d27920678cd341bc546,setup_translation,True,120
99d68a30fc96eec0c303bd1a,generalized_translation,True,224
99f3ae0b359c58d8e9a4351c,generalized_translation,True,315
99f3ae0b359c58d8e9a4351c,setup_translation,True,141
9a3fed0478f063ac301ab833,generalized_translation,True,216
9a4e6c77d6b259e4433a94d4,generalized_translation,True,390
9a4e6c77d6b259e4433a94d4,setup_translation,True,201
9a5bf4d83d3f461813a2423b,generalized_translation,True,330
9a5bf4d83d3f461813a2423b,setup_translation,True,114
9a79885a4308881ffb9363e9,generalized_translation,True,420
9ae8c96394bab13f14883ca6,generalized_translation,True,415
9b1ed639e1ea236616f9a41e,generalized_translation,True,348
9b55df75ad84f02ee96255ef,generalized_translation,True,280
9b616fbec6195c5afd2efed3,generalized_translation,True,380
9b616fbec6195c5afd2efed3,setup_translation,True,150
9b8905181e085e966df54cc0,generalized_translation,True,216
9c333606f9ee526228b585ac,generalized_translation,True,204
9c48ef7eb35e768094ce6635,generalized_translation,True,232
9c5023820d69201077a4563e,generalized_translation,True,380
9ccd713e63a69296b06c75dc,generalized_translation,True,355
9d1202185294cf3e738c1772,generalized_translation,True,395
9d1abf2e00d51f638b6e51d0,generalized_translation,True,280
9d20a58149f35bb338aad847,generalized_translation,True,325
9d20a58149f35bb338aad847,setup_translation,True,153
9d53c49f5dcadeeb746f9b92,generalized_translation,True,295
9d698e20ed926e44b302654b,generalized_translation,True,475
9d8d08474a56c6eeae42b4ae,generalized_translation,True,305
9e174d9029f924d3c6fe549d,generalized_translation,True,415
9e174d9029f924d3c6fe549d,setup_translation,True,144
9e20e8e7a4409887168f31f0,generalized_translation,True,395
9e3e7dd7e7468332357967cd,generalized_translation,True,196
9e6fc03385fb9e4eb5ffa473,generalized_translation,True,295
9e6fc03385fb9e4eb5ffa473,setup_translation,True,117
9e708315ea61c5fab90f8869,generalized_translation,True,445
9ea1fb29b99d1a46f2148ce2,generalized_translation,True,345
9ea1fb29b99d1a46f2148ce2,setup_translation,True,168
9ec45a8d48c586e1755e987c,generalized_translation,True,280
9ed76da8adaea3281f7cbd89,generalized_translation,True,360
9ed76da8adaea3281f7cbd89,setup_translation,True,114
9fafa4783721d6dbef919d41,generalized_translation,False,600
9fafa4783721d6dbef919d41,setup_translation,True,156
9ff43a5a37443b1487a6c608,generalized_translation,True,495
a00510c64b3ea100cc77c67f,generalized_translation,True,395
a042507af01f3fc86997d67c,generalized_translation,True,340
a044150d2095e9126f09b4ef,generalized_translation,True,256
a067981c2ec2c27600db6903,generalized_translation,True,204
a08bde86f3bcb1f6a37d6513,generalized_translation,True,200
a0b68f750420fe71b6f56e4a,generalized_translation,True,350
a0b68f750420fe71b6f56e4a,setup_translation,True,177
a0eb928cab7469cd9d088977,generalized_translation,True,350
a0eb928cab7469cd9d088977,setup_translation,True,138
a11a5f6df34ad13da703f446,generalized_translation,True,360
a11a5f6df34ad13da703f446,setup_translation,True,123
a14c964fe500aa97970e79cc,generalized_translation,True,375
a14c964fe500aa97970e79cc,setup_translation,True,120
a18a0db11f94ceeb61b26242,generalized_translation,True,390
a1e1a1dc6b037dc57a4844f0,generalized_translation,True,405
a1e1a1dc6b037dc57a4844f0,setup_translation,True,183
a23424b8687ea3da62ce832c,generalized_translation,True,288
a280a5b765022f6336069db9,generalized_translation,True,360
a280a5b765022f6336069db9,setup_translation,True,129
a2adc0dbb4f04b33cfd48b0d,generalized_translation,True,465
a315a8e24498dd9bcbea201f,generalized_translation,True,415
a4312a694e1bab5737412ac2,generalized_translation,True,224
a43dd3e267210e4820deda6f,generalized_translation,True,340
a43dd3e267210e4820deda6f,setup_translation,True,141
a4b0c99c0caf7d96c36f9cfc,generalized_translation,True,635
a5061d822aca7bae6fdc0f64,generalized_translation,True,295
a5061d822aca7bae6fdc0f64,setup_translation,True,123
a577b5669bf99a6f6de1fb9f,generalized_translation,True,300
a577b5669bf99a6f6de1fb9f,setup_translation,True,135
a57892689ca2b3fcf51d9002,generalized_translation,True,395
a5afe5dceaf7b6b7dc14bcb3,generalized_translation,True,445
a5cf6aeaba4c6a2e2b9417cb,generalized_translation,True,365
a68294c8738e16867508e6ed,generalized_translation,True,310
a68294c8738e16867508e6ed,setup_translation,True,111
a6866a00970ae33c92c103e2,generalized_translation,True,425
a71fd319cea9543753c040d9,generalized_translation,True,204
a85b06e54612cf5caf42ef08,generalized_translation,True,204
a8f09eb7b72e9e599fc9058d,generalized_translation,True,345
a95386b42f98dbeb25998cef,generalized_translation,True,252
a9bbc5ea8d55ddeb805ecb39,generalized_translation,True,410
a9d9e15a5dbcb7a1b46085a8,generalized_translation,True,260
a9db73a45fa6344a03efa7b5,generalized_translation,True,268
aa232f39f38e081128f7c802,generalized_translation,True,370
aa6250d7e10d82b89b8d260a,generalized_translation,True,232
aa641c306e764b967a4de7e9,generalized_translation,True,200
aa796ade466b48d23b25a13a,generalized_translation,True,256
aa9a88d1ea53239049fda3dd,generalized_translation,True,265
aa9a88d1ea53239049fda3dd,setup_translation,True,162
ab0b2d7c3ef194fe040a1063,generalized_translation,True,220
ab0b2d7c3ef194fe040a1063,setup_translation,True,114
ab0f35dc74f7008e3d32e4bf,generalized_translation,True,345
ab0f35dc74f7008e3d32e4bf,setup_translation,True,141
ab1e4183b716f82c369d7d49,generalized_translation,True,315
ab7b81d6d58bb7bae0837de8,generalized_translation,True,355
ab7d8b149f3f3f8362ad1d68,generalized_translation,True,330
ab7d8b149f3f3f8362ad1d68,setup_translation,True,96
aba2c83fcc43c83fd36c740b,generalized_translation,True,164
acd0686f82276d69d6da6ce5,generalized_translation,True,160
ad4fb5cd527eec7273ee94bf,generalized_translation,True,340
ad4fb5cd527eec7273ee94bf,setup_translation,True,150
ad5e4334c2ab314ec11a7e90,generalized_translation,True,300
ad5e4334c2ab314ec11a7e90,setup_translation,True,117
adc0fad31ce125fecab8d113,generalized_translation,True,320
adc0fad31ce125fecab8d113,setup_translation,True,159
aded3f364758358ec36294d1,generalized_translation,True,350
ae3779fc2bdcded768f8a472,generalized_translation,True,305
ae3779fc2bdcded768f8a472,setup_translation,True,132
ae4ce9be63db33067414cf31,generalized_translation,True,300
ae4ce9be63db33067414cf31,setup_translation,True,147
ae5402c9cbaa6a1737f98465,generalized_translation,True,184
aeaa3fc7a5efd424c1ffbf6a,generalized_translation,True,375
af6d2ac93dbc1b390275b203,generalized_translation,True,300
af6d2ac93dbc1b390275b203,setup_translation,True,135
af983df20a06d0ff475fcff1,generalized_translation,True,270
afa7a500698706b5547961d4,generalized_translation,True,216
afb1b68a6ca2fa813a9a662a,generalized_translation,True,320
afb1b68a6ca2fa813a9a662a,setup_translation,True,195
b00851ca7b5be12509a3cdea,generalized_translation,True,375
b00851ca7b5be12509a3cdea,setup_translation,True,123
b03c6bd5cf0f599dd08b4ef2,generalized_translation,True,440
b0962d54572e7a9d894fc741,generalized_translation,True,252
b0b8345cf8b66ee810e6b230,generalized_translation,True,170
b0b8345cf8b66ee810e6b230,setup_translation,True,147
b0f60536d34e7a5b6cf27cee,generalized_translation,True,480
b10930ec83bf4638229f004d,generalized_translation,True,395
b1c9d05a6ff3ee329ba2ff7d,generalized_translation,True,380
b1da90f7536415b351a24c14,generalized_translation,True,350
b1f07c1832b8b91496372622,generalized_translation,True,425
b1f7795fa4856969d1454a72,generalized_translation,True,585
b1f7795fa4856969d1454a72,setup_translation,True,210
b20204edee66c383d3500993,generalized_translation,True,350
b20204edee66c383d3500993,setup_translation,True,177
b216ae2ba451c63097b8a98c,generalized_translation,True,355
b23a107ce96f608560cfc933,generalized_translation,True,260
b25f9315251a8bf0939e631a,generalized_translation,True,465
b2868d0ca38c860c7bf92a08,generalized_translation,True,610
b396bcb55028403a9456d642,generalized_translation,True,256
b41c612d9ea0dc0364f4535f,generalized_translation,True,140
b41c612d9ea0dc0364f4535f,setup_translation,True,153
b4517c275b5e6ed0dac537c5,generalized_translation,True,375
b4517c275b5e6ed0dac537c5,setup_translation,True,135
b4755db8c62a226d8d6e4e99,generalized_translation,True,180
b4755db8c62a226d8d6e4e99,setup_translation,True,114
b480c7948fe75b4128bd7cde,generalized_translation,True,305
b480c7948fe75b4128bd7cde,setup_translation,True,159
b4a914c7ab92c9457e9763d2,generalized_translation,True,170
b4a914c7ab92c9457e9763d2,setup_translation,True,147
b4eb5c2ac4f45677b20039d3,generalized_translation,True,360
b4eb5c2ac4f45677b20039d3,setup_translation,True,177
b4fe6be8f53944d81cbd8652,generalized_translation,True,208
b53e67441714667f20b6a615,generalized_translation,True,220
b58e3e33a9ffc40ca00a106f,generalized_translation,True,340
b5e4a69da274296fb62bc0ae,generalized_translation,True,248
b60eeb3ea82c7cf0fff6ce57,generalized_translation,True,240
b71aff12df34310094b02fd4,generalized_translation,True,204
